item_id,revenue,store_id,transaction_id,discount_code,customer_id,item_category,quantity,payment_method,timestamp,unit_price
ITEM00430,1006.68,S020,9QSZ4A1XF5UD,,kagahpmr,Clothing,4,Transfer,07-12-24 01:51,251.67
ITEM00265,560.72,S010,MH95SX11C923,,egjy0gd2,Sports,2,Card,2024-12-07 20:30:34,280.36
ITEM00957,481.26,S016,2VGPMU5179RF,,wmbji4xv,Sports,3,Transfer,07-12-24 15:33,160.42
ITEM00118,197.17,S019,724M9RABPKQI,,6ux9sy4y,Electronics,1,Cash,2024-12-07 17:45:10,197.17
ITEM00165,864.42,S001,5YW5NZOVYUBE,,excrh6sb,Electronics,3,Transfer,2024-12-07 17:21:44,288.14
ITEM00732,227.90,S016,0LN2R0NZSPA2,,3wuznqt7,Electronics,1,Cash,2024-12-07 20:50:48,227.90
ITEM00523;125.73;S015;GER0UKNO9JYU;;ojdy08vm;Groceries;1;Card;2024-12-07 20:35:51;125.73
ITEM00911,948.21,S014,WB0LAEDZ03YP,,ao58jftd,Groceries,3,Transfer,2024-12-07 12:42:34,316.07
ITEM00778;1598.3;S006;HNEAYTSJEELD;;zhzt1qza;Clothing;5;Mobile;2024-12-07 03:49:25;319.66
ITEM00301,181.12,S019,J9LCOY4XCQR5,,4w21zws4,Groceries,4,Transfer,12/07/2024 10:40PM,45.28
ITEM00184,892.04,S001,153I19NJSOO0,,16riv8mn,Groceries,2,Transfer,2024/12/07 06:00:12,446.02
ITEM00942,780.12,S017,R5SOVIPTV7MB,,rqd41ph3,Clothing,4,Transfer,2024-12-07 11:13:18,195.03
ITEM00369,1400.16,S017,,,fmlg5v0w,Groceries,3,Mobile,2024-12-07 02:03:54,466.72
ITEM00704,2475.20,S005,QS66SZSP271H,,y9f788ut,Groceries,5,Cash,2024-12-07 18:27:28,495.04
ITEM00804,95.99,S003,VVSDZAH2244J,,chs31gvv,Sports,1,Transfer,2024-12-07 07:33:41,95.99
ITEM00897,21.23,S018,QJW3E1AUO350,,zfe8diy9,Sports,1,Cash,2024-12-07 20:44:24,21.23
ITEM00636,170.17,S011,WBY97HM84B5Q,,0qcpsthe,Toys,1,Card,2024-12-07 11:25:44,170.17
ITEM00705,406.86,S006,WJW66YNQNXWP,,vu1lqwuy,Electronics,2,Mobile,07-12-24 14:25,203.43
ITEM00529,119.36,S003,MAHNBGSLCT9Y,,gcqp44fz,Sports,1,Mobile,2024-12-07T00:14:16,119.36
ITEM00085,356.35,S007,W74UMDBF4I4C,,a1182lp5,Electronics,1,Transfer,2024-12-07 10:31:10,356.35
ITEM00892,434.64,S010,4LZ26EFR6U2X,,s34sq8g5,Clothing,2,Card,2024-12-07 07:05:35,217.32
ITEM00527,576.92,S006,ODI02FTX7376,,sbzh4822,Toys,2,Cash,2024-12-07T12:15:23,288.46
ITEM00343,1375.80,S004,BMDQ449GDPOK,,coj1c5bf,Sports,5,Cash,2024-12-07 22:51:41,275.16
ITEM00908,85.25,S017,51M922RFS3S5,,uszg9uhx,Clothing,1,Mobile,2024/12/07 20:47:13,85.25
ITEM00550,1950.30,S013,HZG3KC1AVEE1,,ody30ryy,Groceries,5,Card,2024-12-07 00:10:25,390.06
ITEM00829,351.74,S012,K2HACI167DV4,,gl1ve3nm,Home,1,Transfer,07-12-24 16:32,351.74
ITEM00376,281.78,S006,DSXDK2WGWYHO,,tm2zvqpk,Sports,2,Transfer,2024-12-07 21:43:37,140.89
ITEM00902,$991.92,S003,BI2VX7VNQTFO,,wjpbw9hk,Groceries,3,Transfer,2024-12-07 20:51:14,$330.64
ITEM00733;455.61;S010;PB1O6K0J1XNW;;oavbmwbg;Electronics;1;Cash;12/07/2024 05:00AM;455.61
ITEM00145,432.84,S019,D8QBA3JP192I,,bcljw4rb,Groceries,1,Transfer,2024-12-07 20:21:56,432.84
ITEM00691,952.17,S002,8HSL8JPDVF47,,dgxyalao,Groceries,3,Card,2024-12-07 00:03:37,317.39
ITEM00367,1151.91,S008,7W113W1ZBYIB,,1zy4davk,Sports,3,Cash,2024-12-07 21:34:01,383.97
ITEM00512,143.68,S014,CJC4AENDZ15L,,95n9gzw4,Electronics,4,Mobile,2024-12-07 02:47:30,35.92
ITEM00678,235.61,S010,I2OXZ5R1C20S,,2cs9nxon,Sports,1,Mobile,2024-12-07 02:16:57,235.61
ITEM00325,1222.12,S001,7L07ECX9VD6H,,e891o72u,Clothing,4,Transfer,2024-12-07T23:14:14,305.53
ITEM00298,1034.56,S014,WUA9US7O9J1R,,btkacdnr,Groceries,4,Mobile,12/07/2024 09:51AM,258.64
ITEM00026,112.32,S010,TAYRL7S19NYZ,,9f39h1im,Electronics,4,Card,2024/12/07 08:24:45,28.08
ITEM00720,678.06,S011,IHU8JFQC2V6Z,,36l79nyp,Toys,3,Card,07-12-24 23:19,226.02
ITEM00043,822.52,S016,RFH0O3UJLVMY,,4ipvwop7,Electronics,4,Transfer,2024-12-07 21:42:13,205.63
ITEM00740,36.15,S006,4VW3DBMGTIZ7,,3ijepzz9,Sports,1,Mobile,2024-12-07 19:25:28,36.15
ITEM00340,157.50,S020,DS7GOWH1SIJ5,,0kt5f3qv,Clothing,1,Cash,07-12-24 14:04,157.50
ITEM00786,1255.10,S015,DSU5W45QCTEV,,p7jz098p,Toys,5,Mobile,2024-12-07 19:25:57,251.02
ITEM00365,109.00,S011,99OCGCHQVILQ,,gdgs8thl,Toys,4,Transfer,2024-12-07 21:35:33,27.25
ITEM00727,131.24,S008,BW2JO56O6L2D,,abld1gvk,Home,1,Card,2024-12-07 03:19:06,131.24
ITEM00115,874.72,S016,DDHUC8893ZRS,,r2d3zthi,Groceries,4,Card,2024-12-07 03:06:44,218.68
ITEM00675,730.56,S015,8W2QOIMZA667,,8adgbm04,Toys,4,Mobile,2024-12-07 22:35:18,182.64
ITEM00261,366.84,S011,VTZTHZDSPIKN,,amlhevbt,Electronics,4,Mobile,2024-12-07 23:23:27,91.71
ITEM00251,401.83,S006,CRG7A1Z6OFTG,,lgeljyfc,Groceries,1,Mobile,2024-12-07 11:57:59,401.83
ITEM00925,685.10,S007,JP19B4GM0WVG,,3dxb911x,Sports,5,Card,07-12-24 03:10,137.02
ITEM00325,558.90,S011,5BJTM9QGB79X,,x8ignb92,Home,5,Mobile,2024/12/07 04:27:16,111.78
ITEM00710,2186.75,S012,Z0W809IKAX11,,vlzn3x1o,Electronics,5,Cash,2024/12/07 00:37:59,437.35
ITEM00935,330.58,S009,C1WKX3M0N4F5,,9g19tqgc,Clothing,2,Transfer,2024-12-07 15:50:53,165.29
ITEM00926,673.30,S006,HEBKKXAMKJ3G,,srrjijqy,Groceries,2,Card,2024-12-07T18:12:15,336.65
ITEM00984,1982.90,S018,JI396FTFYULU,,unvr1601,Toys,5,Transfer,12/07/2024 05:55AM,396.58
ITEM00688,1431.78,S007,87A2Y3DPH1XO,,45yu4ozy,Home,3,Transfer,2024-12-07 03:56:07,477.26
ITEM00535,1397.24,S015,AXRXK0C60UE1,,21lwcuyf,Home,4,Mobile,2024-12-07 08:13:08,349.31
ITEM00611,873.21,S006,LPBQ3JKLQJEX,,00xupndn,Home,3,Cash,2024-12-07 05:07:12,291.07
ITEM00988,414.82,S017,ZVLCSPU3QT7C,,saznrsfu,Groceries,1,Cash,2024/12/07 15:30:15,414.82
ITEM00306,1944.70,S013,IE4JV9KLF2NC,,0fv2074z,Groceries,5,Card,07-12-24 06:45,388.94
ITEM00532,36.06,S017,OK340RWX0YGU,,q8nx4ln1,Home,2,Transfer,2024-12-07 11:08:25,18.03
ITEM00942,1067.79,S009,093YCTWXDJMS,,zt9mbthp,Clothing,3,Cash,12/07/2024 03:03PM,355.93
ITEM00269,679.00,S013,AL5OFKEERI5K,,u3lnpc7k,Clothing,2,Mobile,12/07/2024 05:36AM,339.50
ITEM00666,325.66,S002,LALZARZ83XPB,,jfn7sobv,Electronics,2,Cash,2024-12-07 05:33:41,162.83
ITEM00966,643.32,S002,LW8BDTLFDF1E,,neproabq,Electronics,2,Card,12/07/2024 04:39AM,321.66
ITEM00799,779.22,S004,2AS894F7BA0N,,jln4upx7,Groceries,2,Card,2024-12-07 20:10:17,389.61
ITEM00754,1400.04,S014,YUCO10OXOOWG,,vp34qt3k,Electronics,4,Card,12/07/2024 08:07AM,350.01
ITEM00423,760.95,S012,LO57PM2KSKGB,,1ejezlgi,Groceries,3,Card,07-12-24 09:40,253.65
ITEM00164,158.92,S011,BLKARK761JFA,,vajf74py,Electronics,2,Mobile,2024-12-07 19:14:48,79.46
ITEM00760,834.16,S005,GWSETYF95AZD,,0om13lf0,Clothing,4,Mobile,2024-12-07 00:56:04,208.54
ITEM00825,1747.76,S004,TAGEB98HAIN2,,0kg71bq6,Electronics,4,Card,2024-12-07 13:42:37,436.94
ITEM00850,10.81,S007,QEYE3V7VCPAS,,i622j4y6,Groceries,1,Cash,12/07/2024 06:29PM,10.81
ITEM00358,289.08,S013,J9VICM3G94EV,,66y0qctm,Sports,4,Transfer,12/07/2024 11:34PM,72.27
ITEM00710,474.92,S009,EZGI6JXZQU8B,,de7uaxir,Toys,4,Transfer,12/07/2024 01:23PM,118.73
ITEM00923,427.70,S015,JLHCW8R69D34,,tq81mbwc,Toys,1,Card,2024-12-07 18:43:49,427.70
ITEM00350,374.30,S007,K98PFINE982V,,gh9vwidv,Home,2,Transfer,2024-12-07 00:11:44,187.15
ITEM00455,480.97,S004,MD0MX8U2F7BU,,b7htwd0h,Electronics,1,Transfer,12/07/2024 08:18PM,480.97
ITEM00294,400.50,S016,UBIJ859O3Q2S,,vvwefc1p,Home,2,Mobile,2024-12-07 21:58:30,200.25
ITEM00893,2308.10,S006,CJOA9656VHWZ,,24uutblb,Clothing,5,Cash,2024-12-07 02:11:18,461.62
ITEM00438,331.17,S010,D6WPBMDYCL8H,,7rnjdwg2,Home,3,Card,12/07/2024 06:06AM,110.39
ITEM00248,852.45,S020,JS4OSKOXTJPI,,dp887fge,Sports,3,Cash,2024/12/07 20:04:43,284.15
ITEM00034,33.95,S015,L4QPUEH1ERDN,,2cm04j35,Electronics,1,Transfer,2024-12-07 11:31:35,33.95
ITEM00043,1668.48,S009,OXXUYE1JK6ZI,,jbs6e9qy,Groceries,4,Transfer,2024-12-07T06:09:21,417.12
ITEM00378,211.65,S010,IIHEFOG5WJ60,,710q6fce,Electronics,3,Mobile,12/07/2024 12:29AM,70.55
ITEM00511,1178.36,S011,7K3D5OTW4GRX,,a21nth5y,Home,4,Mobile,2024-12-07T05:26:25,294.59
ITEM00185,317.70,S005,CRGE9KS98QI2,,m4q9xlgd,Toys,3,Card,12/07/2024 04:24AM,105.90
ITEM00383,1496.70,S012,49P9Q00A87L0,,ejf7ietc,Toys,3,Mobile,2024-12-07T10:04:04,498.90
ITEM00336,1059.55,S019,EFY440FIXZPT,,buzi1kmn,Groceries,5,Mobile,2024-12-07 18:07:19,211.91
ITEM00290,615.60,S016,JFS14VYWNPVZ,,u0bi7n7p,Groceries,5,Transfer,2024-12-07 02:42:27,123.12
ITEM00627,867.52,S016,IKZN44UJNE9L,,zlkkvs9v,Home,2,Mobile,2024-12-07 05:19:59,433.76
ITEM00497,6.06,S004,PAAOPZ41YYE7,,5afoz899,Electronics,2,Card,07-12-24 04:58,3.03
ITEM00900,363.08,S004,305OUL9VZAFZ,,l2drghvv,Groceries,1,Cash,12/07/2024 09:39AM,363.08
ITEM00325,921.15,S016,SL4IRBO2VFS3,,5tq7gjpv,Toys,3,Mobile,2024/12/07 12:26:07,307.05
ITEM00876,1231.80,S019,MME7D345OJVZ,,h7lvxlw7,Sports,5,Mobile,2024/12/07 20:16:17,246.36
ITEM00631,866.98,S001,N293JVJWZ1ZE,,3gua62qh,Sports,2,Mobile,2024-12-07 02:51:44,433.49
ITEM00723,870.28,S009,3N8N84VCT1ZG,,1w3wrrdu,Electronics,2,Card,12/07/2024 06:01PM,435.14
ITEM00144,992.44,S009,C8TR0OBQ1V5M,,npgt71k4,Home,4,Transfer,2024-12-07 17:20:14,248.11
ITEM00196,1464.88,S014,1P15BL3BSB9U,,r6xrjg90,Electronics,4,Card,2024-12-07 00:51:04,366.22
ITEM00881,481.47,S006,2VXYOV03RK3M,,o1vgkeyu,Toys,1,Cash,2024-12-07 06:19:30,481.47
ITEM00443,930.14,S004,5EZM5C2W7S3T,,7vdg5rkh,Home,2,Cash,2024-12-07 20:22:49,465.07
ITEM00040,303.90,S010,T03V0JBUKXPO,,yd8ue15y,Home,2,Transfer,2024/12/07 17:57:01,151.95
ITEM00578,1194.08,S010,RBEAS5XSTFY0,,56cceesf,Home,4,Card,07-12-24 01:08,298.52
ITEM00708,222.45,S010,I0H5X19BBDM5,,wbhobqqo,Toys,1,Transfer,2024-12-07 00:09:17,222.45
ITEM00153;93.09;S002;GNM3GAJSKXC0;;gqedswxt;Clothing;3;Transfer;2024-12-07 05:24:31;31.03
ITEM00288,351.77,S018,LI8WR7YJZO4T,,8v3l84vx,Electronics,1,Card,2024-12-07 05:24:17,351.77
ITEM00007,461.74,S018,3ZZNXP4WXPHL,,3nppmhed,Home,1,Cash,2024-12-07T17:45:48,461.74
ITEM00959,339.94,S008,83JSXB95VBBQ,,7gse8ae9,Clothing,1,Card,2024-12-07 00:47:49,339.94
ITEM00314,270.66,S017,3KEZ8UE5L9PV,,ziao56ek,Electronics,2,Mobile,2024-12-07 12:55:22,135.33
ITEM00124,1137.40,S007,3Q4TJKRZ9OQ8,,yz7w2g0v,Sports,5,Card,12/07/2024 04:19AM,227.48
ITEM00647,94.85,S002,2BB1PMNONZPS,,1jyw9m5r,Groceries,5,Mobile,2024-12-07 02:17:56,18.97
ITEM00345,1269.00,S018,HMFMVF4HA28L,,dypkn69b,Groceries,4,Card,2024-12-07 18:47:00,317.25
ITEM00848,10.36,S005,5Q50VSM7M2Z9,,3z7flout,Home,2,Transfer,2024-12-07 19:16:41,5.18
ITEM00336,603.56,S018,RM1TPKQT8LND,,mjg3sndo,Clothing,2,Transfer,2024-12-07 20:33:05,301.78
ITEM00752,29.94,S014,ZMZ00KG8IJIL,,nemljyoa,Groceries,1,Card,2024-12-07 05:58:49,29.94
ITEM00099,248.44,S015,RUW3JR4OWXQA,,be5xnrgo,Clothing,4,Cash,2024-12-07 21:38:17,62.11
ITEM00025,1193.90,S004,U9F6PZD7HEHV,,cmh8hpbt,Clothing,5,Mobile,2024/12/07 07:46:44,238.78
ITEM00278,782.62,S003,ING1FTOBDDFK,,wosftihc,Sports,2,Mobile,12/07/2024 02:42PM,391.31
ITEM00088,1255.26,S017,ZYQJN32DKNLS,,rs02wrsh,Toys,3,Transfer,07-12-24 00:53,418.42
ITEM00195,1531.75,S011,M5QMI3PY2YLA,,lp1eiw7o,Clothing,5,Card,07-12-24 21:22,306.35
ITEM00162,104.62,S003,3GFSBJD6WRBO,,g567aq1c,Home,2,Mobile,2024-12-07 12:58:36,52.31
ITEM00780,1466.25,S005,C4325GXQTKN8,,mwvt007g,Home,5,Mobile,2024-12-07 17:54:48,293.25
ITEM00602,787.74,S007,G1LL26WPIB83,,qwme50zm,Groceries,3,Transfer,2024-12-07 12:36:18,262.58
ITEM00642,1286.00,S002,5LFZFJDCJEXD,,husb1mw8,Home,4,Mobile,2024-12-07T03:11:46,321.50
ITEM00950,932.10,S002,XFUHB73FGTI1,,pkb85e6h,Groceries,3,Cash,2024-12-07 11:18:30,310.70
ITEM00835,369.37,S011,V0FJPSNNPPVQ,,hsncxbc7,Electronics,1,Card,12/07/2024 01:22PM,369.37
ITEM00370,1826.35,S013,0D222K2ZEUJ7,,nup3qpye,Home,5,Mobile,2024-12-07 04:29:35,365.27
ITEM00522,185.45,S016,DGVXZA0CR8LE,,htpmw9mg,Groceries,5,Mobile,2024-12-07 12:51:28,37.09
ITEM00174,950.60,S014,QQ1HC0SN5HPN,,kcon3wlq,Electronics,4,Cash,2024-12-07 19:10:11,237.65
ITEM00263,440.80,S008,H26MGLDEWSVS,,hk0fy6e9,Clothing,2,Card,2024-12-07 16:06:51,220.40
ITEM00104,32.68,S009,2HAA99IF4XJ5,,5wtcm2tb,Clothing,2,Mobile,2024/12/07 02:11:37,16.34
ITEM00929,866.46,S005,13XJWBUUZ2H8,,s51hfbsz,Sports,2,Card,2024-12-07 03:11:45,433.23
ITEM00315,347.00,S016,WMNVBSEDCX18,,3gjwa4b0,Electronics,4,Card,07-12-24 23:06,86.75
ITEM00549,794.74,S002,W9ZNNNIM02XI,,pxo1h34a,Home,2,Mobile,2024-12-07 08:06:17,397.37
ITEM00445,1413.05,S011,VANXAHDQL5DL,,8oef28tp,Clothing,5,Card,2024/12/07 04:55:37,282.61
ITEM00074,170.88,S007,9JSFD2NTOBNL,,7sss3rqc,Clothing,4,Cash,07-12-24 15:11,42.72
ITEM00155,2150.15,S012,YIH0F8QOG4HN,,uz69ctfa,Groceries,5,Transfer,2024/12/07 15:39:04,430.03
ITEM00355,118.49,S020,8P28BT7IRV1Q,,orxmom5z,Groceries,1,Card,2024-12-07 07:26:17,118.49
ITEM00732,715.74,S020,5ITQ58G11FH9,,ge5inpsq,Toys,3,Mobile,2024-12-07 03:58:01,238.58
ITEM00030,994.80,S002,5XHKSCG8VNK8,,dd2ej7oh,Clothing,4,Cash,2024-12-07T02:42:38,248.70
ITEM00623,1117.40,S005,32MUZ20BH2FC,,o04jbcll,Sports,5,Cash,2024-12-07 19:11:53,223.48
ITEM00588,367.34,S010,39IV3EB9G1XH,,zdxfke78,Groceries,2,Transfer,2024-12-07 05:26:35,183.67
ITEM00653,716.50,S009,TOY211MVZHH4,,lkvnkirh,Home,5,Mobile,2024-12-07 11:34:10,143.30
ITEM00960,1496.20,S014,NKICP2F8QA1R,,h17jd3lb,Groceries,5,Transfer,2024-12-07 12:44:36,299.24
ITEM00688;1101.96;S015;RVDR9XKB03JI;;r98eezdm;Toys;4;Mobile;12/07/2024 11:29AM;275.49
ITEM00442,1120.08,S015,CU53JR9MHCF7,,4w0mmki7,Sports,4,Mobile,2024-12-07 22:19:53,280.02
ITEM00876,882.68,S012,FQIOOOYAUWOY,,3rm2nhu6,Electronics,2,Cash,2024-12-07 11:32:21,441.34
ITEM00793,662.04,S010,VMPNEV8PHALJ,,ur92rau6,Home,3,Transfer,12/07/2024 08:01AM,220.68
ITEM00310,1083.68,S005,2S8794DUENZO,,oih06d6s,Groceries,4,Cash,2024-12-07T20:25:42,270.92
ITEM00877,1570.40,S001,QRUTUH3PQPQG,,vfad1kb3,Electronics,4,Card,2024-12-07 06:03:35,392.60
ITEM00703,1375.95,S013,4L9ABQ5KFFKB,,ltu37bqv,Sports,3,Cash,2024-12-07 21:21:21,458.65
ITEM00988,590.97,S020,ULMN3FA4T7QN,,8ab5kq0k,Electronics,3,Cash,12/07/2024 04:49PM,196.99
ITEM00827;178.14;S006;9SSSEN4Z51CX;;xjpub9mp;Groceries;1;Cash;2024-12-07 17:00:41;178.14
ITEM00566,115.56,S007,TDNUJEOREVBG,,t2t83qru,Sports,1,Mobile,2024-12-07 13:47:23,115.56
ITEM00193,172.17,S018,7V0QXTIWRZV3,,fwwz4t0n,Electronics,1,Cash,07-12-24 09:10,172.17
ITEM00126,326.55,S009,IOVLAESIPEC4,,ilycay4l,Groceries,1,Mobile,12/07/2024 06:26AM,326.55
ITEM00937,52.20,S013,T7793FBR1YVF,,srmoocxk,Sports,4,Transfer,2024-12-07 20:04:05,13.05
ITEM00380,861.28,S003,LVMHARO9ESKG,,lik94zlv,Electronics,2,Mobile,2024/12/07 02:56:56,430.64
ITEM00368,22.20,S001,I85M3UP5JS6S,,7f7krw6f,Sports,3,Card,12/07/2024 06:28PM,7.40
ITEM00696,942.50,S009,WXLWXD8J6BS7,,rkz3uc8b,Electronics,2,Mobile,2024-12-07 01:54:45,471.25
ITEM00720,34.39,S019,DP653GY0NOEV,,ux8ya0w0,Sports,1,Card,2024-12-07 23:53:26,34.39
ITEM00497,478.73,S006,WGA52OXDYURM,,ptn6v4je,Sports,1,Cash,2024/12/07 13:13:22,478.73
ITEM00311,698.38,S012,EETO2ZLUABWH,,o5jl4823,Toys,2,Cash,2024/12/07 22:52:44,349.19
ITEM00413,1230.90,S009,H7A8Q4GA7RB7,,1ttv2mud,Clothing,3,Transfer,2024-12-07 00:20:14,410.30
ITEM00819,276.00,S007,VCVP6TFIQ84A,,4bqka4un,Electronics,4,Cash,2024-12-07 10:46:50,69.00
ITEM00980,143.22,S006,DGJIQLU7PSU7,,bf9p9wuv,Home,2,Mobile,2024/12/07 17:31:16,71.61
ITEM00619,1969.05,S007,EC4MNFENS98G,,e8yrrzbu,Groceries,5,Mobile,2024-12-07 21:36:12,393.81
ITEM00446,1921.00,S004,21GZIDG9265W,,z5hd5knk,Sports,5,Transfer,2024-12-07 05:00:36,384.20
ITEM00005,944.73,S016,R0K5K9X9VD4P,,uqfgcizh,Home,3,Card,2024-12-07 06:08:15,314.91
ITEM00990,291.14,S007,L6T6RXDGNRIA,,a4nuwbmb,Electronics,2,Mobile,2024-12-07 07:36:01,145.57
ITEM00265,477.88,S014,N83ONB4RB042,,6w0z5qnp,Groceries,2,Card,2024-12-07 09:02:52,238.94
ITEM00328,1506.15,S016,3VECO9DCG562,,8auby5pd,Toys,5,Card,2024-12-07 03:55:53,301.23
ITEM00080,402.02,S010,5US8PNSL0C04,,oh1bbpx8,Groceries,1,Card,12/07/2024 03:33PM,402.02
ITEM00776,562.30,S003,4AUJI6CPULXP,,j1btv81c,Groceries,2,Cash,12/07/2024 03:54PM,281.15
ITEM00607,744.02,S012,AZYH83H9MQNV,,fxl6kpl0,Home,2,Card,2024-12-07 09:22:06,372.01
