quantity,payment_method,revenue,item_category,unit_price,customer_id,item_id,storeid,timestamp,transaction_id
4,Cash,134.08,Groceries,33.52,uh3ers2l,ITEM00007,S001,2025-09-03 06:35:02,IN1XP1VMT09F
2,Transfer,861.22,Groceries,430.61,2kharbnc,ITEM00051,S001,2025-09-03 01:20:29,JON4QVKV1CKF
4,Cash,777.32,Toys,194.33,rxu6ug3w,ITEM00887,S010,2025-09-03 19:49:39,DV9WZFFAWPCY
1,Cash,413.33,Clothing,413.33,3io1w36c,ITEM00323,S009,2025-09-03 03:05:39,PSR0MAM5WHAW
2,Transfer,35.34,Clothing,17.67,hbgu8ijf,ITEM00219,S003,2025-09-03 06:57:34,TCS6PPS2LVA0
1,Card,228.18,Electronics,228.18,iuqm85ce,ITEM00829,S012,2025-09-03 07:43:33,L14FWJWU3R0C
1,Transfer,438.82,Clothing,438.82,rqyrm5m5,ITEM00937,S002,09/03/2025 08:24PM,3892EQAV1CLS
2,Card,204.18,Clothing,102.09,psaxjb4p,ITEM00935,S013,09/03/2025 05:36AM,Y82LKL3VYQGA
1,Transfer,157.99,Toys,157.99,a9sp62g9,ITEM00934,S007,2025/09/03 19:58:29,O9SXE3RUWZB1
2,Card,338.78,Sports,169.39,il35tg3f,ITEM00785,S009,2025-09-03 22:32:41,5WTKDHAQ3KQC
1,Transfer,20.97,Electronics,20.97,sbin9ns4,ITEM00601,S014,2025-09-03 20:47:15,O3LSE7N1NWKG
2,Mobile,729.92,Home,364.96,okrg63xy,ITEM00604,S015,2025/09/03 09:50:18,TYVVTRK7EV2I

4,Card,460.64,Electronics,115.16,ky4dim6m,ITEM00330,S016,2025-09-03 00:08:01,S8MJZPMKS1MZ
4,Card,469.36,Groceries,117.34,jxytmw2y,ITEM00208,S019,2025-09-03 00:59:09,LWONEX7BAI3H
3,Card,1482.12,Electronics,494.04,y2qp5n8j,ITEM00762,S014,2025-09-03T14:21:55,7673BL7KYVDM
2,Card,856.76,Electronics,428.38,tljm25f5,ITEM00943,S001,2025/09/03 10:59:59,DDENGMHU5UKI
3,Mobile,343.44,Sports,114.48,bpj4p4tu,ITEM00383,S002,2025-09-03 07:41:36,MHS576Z5NZHB
5,Cash,1738.35,Clothing,347.67,6fzj9t67,ITEM00080,S016,2025/09/03 16:13:37,GXNHVCME1OWG
1,Mobile,476.32,Toys,476.32,k6zm548x,ITEM00544,S003,2025-09-03 11:26:50,UC52CNDGNTL7
4,Card,317.44,Clothing,79.36,a8neccl5,ITEM00468,S007,2025/09/03 03:38:46,APSNQO0X08EJ
3,Card,813.24,Electronics,271.08,326a5sf0,ITEM00161,S012,2025-09-03 12:22:11,85NTYTR7XV9O
2,Transfer,398.70,Sports,199.35,8ljms8ta,ITEM00851,S010,2025-09-03 06:34:09,MHOVQFBLKL4A
2,Cash,277.52,Sports,138.76,fcea6ljj,ITEM00551,S002,2025-09-03 20:16:54,2CWEB8EBMQY9
4,Transfer,669.72,Groceries,167.43,a9apnnan,ITEM00141,S007,2025/09/03 14:14:03,1Y5N34B8FS42
1,Mobile,180.26,Clothing,180.26,qeqtkolh,ITEM00907,S015,2025-09-03 22:03:34,OH2QRQO6GVE4
2,Card,250.28,Groceries,125.14,wq46s2mk,ITEM00179,S017,2025/09/03 18:03:28,NHTYKMP3FL7D
4,Cash,1113.60,Toys,278.40,utgnd2me,ITEM00287,S004,2025-09-03T19:22:15,RQQYTKBF8CXB
2,Mobile,765.96,Clothing,382.98,lcyx60sy,ITEM00673,S015,2025-09-03 22:11:10,CZ6ET84Q8NMQ
4,Mobile,412.44,Home,103.11,9w0zgij0,ITEM00539,S004,2025-09-03 13:12:39,1R4JRREYIYA2
5,Cash,2480.45,Sports,496.09,9vqui9ur,ITEM00202,S019,03-09-25 19:37,A75A3B4CMWGN
5,Cash,108.50,Toys,21.70,1bpnx6w5,ITEM00207,S019,2025-09-03 20:18:26,H2N28BV4DV3Y
2,Transfer,613.24,Clothing,306.62,ywukby5w,ITEM00886,S004,2025-09-03 11:41:19,T17XVQVPG33I
3,Mobile,1367.85,Home,455.95,l9mbsnuq,ITEM00443,S005,2025-09-03 16:26:21,9G0DEB0IWXMV
2,Cash,349.72,Home,174.86,1uo544pz,ITEM00102,S015,2025-09-03 19:40:23,MOJKHDZUSHQS
4;Transfer;682.44;Clothing;170.61;1dx86t1o;ITEM00912;S007;2025-09-03 11:49:33;LB70XJMXT3FR
2,Cash,795.28,Groceries,397.64,wbrqgxnj,ITEM00842,S014,09/03/2025 01:34AM,A7KZ2VL2O645
2,Mobile,575.24,Home,287.62,k219r1b0,ITEM00020,S013,03-09-25 01:48,FERQUU3JIMOJ
1,Cash,178.88,Clothing,178.88,sox2q4u0,ITEM00354,S016,2025-09-03 00:35:33,HKJHSGCR0PUI
2,Transfer,909.40,Sports,454.70,lo3233i2,ITEM00972,S006,2025-09-03 18:58:42,305U4WH9P9OC
4,Cash,753.32,Sports,188.33,pd8l9d9t,ITEM00651,S009,2025-09-03T09:19:22,IA2N5U5N0YSA
5,Card,49.05,Clothing,9.81,wz85z3su,ITEM00320,S012,2025-09-03 12:43:18,2KLSJF38GNAT
4,Mobile,919.76,Clothing,229.94,973w89lv,ITEM00938,S006,2025/09/03 13:50:11,XY9ULIM8MQKW
3,Mobile,1210.68,Home,403.56,xsj2b20u,ITEM00851,S017,2025-09-03 05:08:15,15BTZ7O5D5PW
1,Transfer,355.39,Clothing,355.39,vgrqeq3z,ITEM00190,S008,2025-09-03 21:50:06,AA74QSPI0GUM
3,Transfer,147.57,Home,49.19,b9ejiytg,ITEM00662,S007,03-09-25 22:44,GDLNIEVTXBWT
5,Transfer,599.40,Sports,119.88,xofn0y26,ITEM00360,S013,09/03/2025 01:37AM,ZVS0VNA8PAV8
3,Transfer,30.06,Groceries,10.02,ao3ccz1w,ITEM00719,S017,2025-09-03 01:30:08,0EZFKXGYB6J0
2,Cash,233.76,Clothing,116.88,ruuae1e8,ITEM00882,S018,2025-09-03 10:16:06,BA2J2VZEJ1MH
3,Cash,552.45,Toys,184.15,xvwwpelk,ITEM00254,S002,2025-09-03 08:08:31,8HY48NCSR37B
3;Cash;32.67;Electronics;10.89;j3990iuc;ITEM00069;S016;2025-09-03 12:13:03;RRQ9WVGZ40WE
4,Cash,422.40,Groceries,105.60,bn3yxzqo,ITEM00901,S001,2025-09-03 01:04:24,96D1PEU6YTME
2,Card,251.80,Sports,125.90,zfwejsl2,ITEM00261,S017,2025-09-03 23:55:38,BAAJTFLCVWTV
2,Cash,939.98,Home,469.99,do69w444,ITEM00600,S003,2025-09-03 14:36:34,KFHPOTLQ161U
2,Transfer,495.76,Clothing,247.88,qhk2cs96,ITEM00578,S012,2025-09-03 06:11:46,7VRQQLZ5DM3U
3,Card,116.76,Sports,38.92,fi5ckdqb,ITEM00273,S008,2025-09-03 11:40:44,FQ0MF3ETJG70
2,Cash,408.72,Groceries,204.36,ucbnrt73,ITEM00850,S009,2025-09-03 15:30:04,AN8RFV7WT5B3
4,Cash,N/A,Clothing,474.43,ydl7p0l9,ITEM00449,S005,03-09-25 20:29,GY1RFZ1HOXTQ
1,Transfer,107.69,Sports,107.69,3dmv589d,ITEM00002,S008,2025-09-03 00:45:22,P28BQWGZHCM9
1,Mobile,38.81,Electronics,38.81,j8egruuo,ITEM00192,S012,2025-09-03 09:59:35,OAYUJUEM3WND
4,Card,768.96,Home,192.24,j6m7717i,ITEM00098,S002,2025/09/03 20:53:55,2O7J29VRPFXQ
4,Mobile,1933.64,Home,483.41,uvr34zwt,ITEM00770,S020,2025-09-03 22:51:38,KHD5F1PH3I2E
4,Transfer,1950.96,Sports,487.74,x9e0ko38,ITEM00389,S009,2025/09/03 19:03:23,6YIWXI5MTRYN
4,Transfer,366.76,Electronics,91.69,vos3d2vm,ITEM00087,S015,2025-09-03 18:11:53,UKR8TU14S7R9
3,Mobile,677.25,Electronics,225.75,tf6bdmrw,ITEM00862,S007,2025-09-03 11:07:48,JC4I75DXIDAE
1,Cash,280.46,Groceries,280.46,g58drtdj,ITEM00240,S005,2025-09-03 09:22:51,1IHSRLRPQ8TB
2,Cash,679.16,Clothing,339.58,6arqqpo8,ITEM00136,S017,2025-09-03 19:50:18,FWAB9JH2WMNS
1,Card,476.02,Sports,476.02,5pqkus7e,ITEM00376,S009,09/03/2025 10:09PM,W242BDOPTR79
3,Card,315.27,Electronics,105.09,1epgw9hb,ITEM00781,S011,2025-09-03 12:46:24,4EAI7V1CVS0Q
2,Transfer,800.10,Groceries,400.05,cu814xde,ITEM00654,S003,2025-09-03T12:03:29,YL8WCK7KCN75
5,Cash,2477.50,Electronics,495.50,cen5pte4,ITEM00494,S011,09/03/2025 04:10AM,V2U4CPS1T984
5,Cash,266.80,Groceries,53.36,ln8fgeq0,ITEM00790,S019,2025-09-03 22:52:01,G6VR2B6ZXYGA
3,Cash,138.27,Groceries,46.09,kb6v3pwg,ITEM00707,S003,2025-09-03 22:37:08,JBZ3GJCLSF8F
5,Cash,372.70,Clothing,74.54,zl6d4pko,ITEM00738,S016,2025-09-03 19:57:55,9TQXWCVH69UG
1,Cash,290.11,Groceries,290.11,4pxcbptk,ITEM00907,S016,2025-09-03 00:35:39,TRHQVRMJWSIJ
2,Transfer,540.34,Sports,270.17,456zzz3e,ITEM00946,S020,2025/09/03 19:36:39,TAKSK7XLIBIV
2,Transfer,79.02,Home,39.51,8vtudgzv,ITEM00480,S005,2025-09-03 16:52:34,FAQL456GE0B6
5,Transfer,1249.75,Toys,249.95,5xpyg9q6,ITEM00474,S002,2025-09-03 10:59:42,NILHOH0J2MSB
1,Mobile,382.30,Home,382.30,i4f6d4iz,ITEM00054,S002,2025/09/03 07:03:18,J1OUOO902F44
3,Cash,455.16,Electronics,151.72,v80byis4,ITEM00975,S019,2025-09-03 03:03:08,2V7Y31TZ7RWV
4,Cash,265.28,Groceries,66.32,ndxoay00,ITEM00790,S003,2025/09/03 15:17:54,VPQ5QZ3X418B
1,Transfer,320.10,Groceries,320.10,hpi7b74l,ITEM00495,S017,2025/09/03 11:45:02,24P6KZE9FYRH
1,Mobile,53.20,Electronics,53.20,n90x5dgr,ITEM00562,S006,2025-09-03 14:42:03,XBFENJHM8U26
1,Mobile,232.05,Sports,232.05,o9uqtd99,ITEM00747,S014,03-09-25 07:18,AW4ZDR037Q5E
3,Cash,761.34,Clothing,253.78,qc6r8ddd,ITEM00631,S003,2025-09-03 17:04:59,QG23F77BDSEL
4,Transfer,N/A,Sports,162.10,5lkhtaqm,ITEM00166,S001,2025/09/03 17:37:20,5CPIVXWRP1K4
1,Mobile,397.94,Home,397.94,b48m226q,ITEM00261,S005,2025-09-03 20:09:17,6V51RLBS9NAN
2,Card,961.80,Sports,480.90,uvv4oonb,ITEM00738,S016,2025-09-03 23:58:00,WRWIB1USY1GT
3,Transfer,863.70,Electronics,287.90,2iqmf6fq,ITEM00995,S014,2025-09-03 01:25:30,1JZIT0A8BZ46
5,Transfer,902.75,Home,180.55,bt6be3v7,ITEM00843,S013,2025-09-03 13:55:47,FYFAVK3WGG17
2,Transfer,644.04,Clothing,322.02,upi85zw9,ITEM00209,S004,2025/09/03 17:49:43,MKPSLO46LM4S
5,Cash,949.80,Clothing,189.96,fsvyc248,ITEM00288,S016,09/03/2025 04:15AM,DQ5ECT0WGYRH
2,Transfer,898.96,Clothing,449.48,rhc9598x,ITEM00199,S017,2025-09-03 11:18:48,FO6HWHSGUOE4
3,Card,1018.80,Home,339.60,j3qknvsg,ITEM00575,S014,2025-09-03 08:52:57,84QWO76KASQA
5,Transfer,27.85,Toys,5.57,rh19pptg,ITEM00127,S020,2025-09-03 10:47:17,GNAOAQTXOFJZ
3,Card,1229.52,Groceries,409.84,nuuqys9n,ITEM00286,S006,2025-09-03T17:07:52,6OETRTA2EGR9
5,Mobile,1220.10,Clothing,244.02,8x8upfra,ITEM00958,S007,03-09-25 04:18,C5VRFRS3V19Z
1,Card,281.82,Home,281.82,sshsefjg,ITEM00282,S012,2025/09/03 17:18:12,HAZPLXZ854I5
5,Card,213.50,Groceries,42.70,0s7s3rra,ITEM00762,S019,2025-09-03 04:56:40,C2PPH3SCUGK7
1,Cash,102.99,Toys,102.99,2pu3zqgl,ITEM00806,S018,2025-09-03 11:11:54,NJAGOS00DKZM
4,Card,890.00,Electronics,222.50,jhyuwdda,ITEM00759,S010,2025/09/03 10:39:51,RMN13G8XZYYH
5,Transfer,1603.30,Sports,320.66,6m8jsjs6,ITEM00212,S017,2025-09-03 03:12:44,76S1Y36EYLAI
1,Cash,426.25,Groceries,426.25,zrtvc0js,ITEM00888,S010,2025/09/03 20:57:54,2GLC3HDXY3NA
3;Card;975.03;Home;325.01;73mkq8nn;ITEM00079;S007;2025-09-03 06:46:24;6LSSYFZM31WR
3;Card;734.61;Groceries;244.87;1otp0pja;ITEM00946;S002;09/03/2025 05:42AM;M87IQQATCR1H
5,Card,1225.95,Clothing,245.19,a9v5ps0i,ITEM00378,S002,2025/09/03 20:13:57,8GXKRNYFF1Q3
5,Transfer,357.25,Sports,71.45,r5ikpfy3,ITEM00578,S012,2025-09-03 12:29:47,4038BH02QA4B
